
@relation python_mistakes

@attribute commit_message string
@attribute additions numeric
@attribute deletions numeric
@attribute changes numeric
@attribute actual_changes string
@attribute attribute_TAB numeric
@attribute attribute_NEWLINE numeric
@attribute attribute_CARRIAGE_RETURN numeric
@attribute attribute_EXCLAMATION_MARK numeric
@attribute attribute_QUOTATION_MARK numeric
@attribute attribute_NUMBER_SIGN numeric
@attribute attribute_DOLLAR_SIGN numeric
@attribute attribute_PERCENT_SIGN numeric
@attribute attribute_AMPERSAND numeric
@attribute attribute_APOSTROPHE numeric
@attribute attribute_LEFT_PARENTHESIS numeric
@attribute attribute_RIGHT_PARENTHESIS numeric
@attribute attribute_ASTERISK numeric
@attribute attribute_PLUS_SIGN numeric
@attribute attribute_COMMA numeric
@attribute attribute_HYPHEN-MINUS numeric
@attribute attribute_FULL_STOP numeric
@attribute attribute_SOLIDUS numeric
@attribute attribute_DIGIT_ZERO numeric
@attribute attribute_DIGIT_ONE numeric
@attribute attribute_DIGIT_TWO numeric
@attribute attribute_DIGIT_THREE numeric
@attribute attribute_DIGIT_FOUR numeric
@attribute attribute_DIGIT_FIVE numeric
@attribute attribute_DIGIT_SIX numeric
@attribute attribute_DIGIT_SEVEN numeric
@attribute attribute_DIGIT_EIGHT numeric
@attribute attribute_DIGIT_NINE numeric
@attribute attribute_COLON numeric
@attribute attribute_SEMICOLON numeric
@attribute attribute_LESS-THAN_SIGN numeric
@attribute attribute_EQUALS_SIGN numeric
@attribute attribute_GREATER-THAN_SIGN numeric
@attribute attribute_QUESTION_MARK numeric
@attribute attribute_COMMERCIAL_AT numeric
@attribute attribute_LEFT_SQUARE_BRACKET numeric
@attribute attribute_REVERSE_SOLIDUS numeric
@attribute attribute_RIGHT_SQUARE_BRACKET numeric
@attribute attribute_CIRCUMFLEX_ACCENT numeric
@attribute attribute_LOW_LINE numeric
@attribute attribute_GRAVE_ACCENT numeric
@attribute attribute_LEFT_CURLY_BRACKET numeric
@attribute attribute_VERTICAL_LINE numeric
@attribute attribute_RIGHT_CURLY_BRACKET numeric
@attribute attribute_TILDE numeric
@attribute LETTERS_CHANGED numeric
@attribute class {yes, no}

@data
'', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE bot FULL_STOP sendMessage LEFT_PARENTHESIS chat LOW_LINE id COMMA SPACE str LEFT_PARENTHESIS Hi COMMA SPACE I APOSTROPHE m SPACE gosu RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE bot FULL_STOP sendMessage LEFT_PARENTHESIS chat LOW_LINE id COMMA SPACE str LEFT_PARENTHESIS APOSTROPHE Hi COMMA SPACE Im SPACE gosu APOSTROPHE RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixedsmallmistake', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE index SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE DIGIT_ZERO NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE index SPACE EXCLAMATION_MARK EQUALS_SIGN SPACE DIGIT_ZERO COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Addingscrobbling', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE transcode SPACE is SPACE None NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE transcode SPACE is SPACE None COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'DockerCUONnewmanualcliinterfaceforthesetupXVI', 1, 1, 1, 'exept COLON NEWLINE except COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'Updatedsyntaxerror', 1, 1, 1, 'if LEFT_PARENTHESIS timeBetweenIntervals SPACE EQUALS_SIGN EQUALS_SIGN EQUALS_SIGN SPACE QUOTATION_MARK rand QUOTATION_MARK RIGHT_PARENTHESIS COLON NEWLINE if LEFT_PARENTHESIS timeBetweenIntervals SPACE EQUALS_SIGN EQUALS_SIGN SPACE QUOTATION_MARK rand QUOTATION_MARK RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'rmcommaatsetuppyifiersattheendoflisttotestifitisthecauseofwinpythoncrashatappveyor', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE QUOTATION_MARK Topic SPACE COLON COLON SPACE Scientific SOLIDUS Engineering SPACE COLON COLON SPACE Physics QUOTATION_MARK COMMA NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE QUOTATION_MARK Topic SPACE COLON COLON SPACE Scientific SOLIDUS Engineering SPACE COLON COLON SPACE Physics QUOTATION_MARK NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'addmissingbrackets', 1, 1, 2, 'def SPACE get LOW_LINE sensorboard LOW_LINE mac LOW_LINE addresses COLON NEWLINE def SPACE get LOW_LINE sensorboard LOW_LINE mac LOW_LINE addresses LEFT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fixissuewithlink', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE link SPACE EQUALS_SIGN SPACE QUOTATION_MARK SPACE LEFT_PARENTHESIS LESS-THAN_SIGN PERCENT_SIGN s VERTICAL_LINE link GREATER-THAN_SIGN RIGHT_PARENTHESIS SPACE QUOTATION_MARK SPACE PERCENT_SIGN SPACE conf LEFT_SQUARE_BRACKET QUOTATION_MARK url QUOTATION_MARK RIGHT_SQUARE_BRACKET PLUS_SIGN name NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE link SPACE EQUALS_SIGN SPACE QUOTATION_MARK SPACE LEFT_PARENTHESIS LESS-THAN_SIGN PERCENT_SIGN s VERTICAL_LINE link GREATER-THAN_SIGN RIGHT_PARENTHESIS SPACE QUOTATION_MARK SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS conf LEFT_SQUARE_BRACKET QUOTATION_MARK url QUOTATION_MARK RIGHT_SQUARE_BRACKET PLUS_SIGN name RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Mergeremotetrackingbranchopenmldevelopintodevelop', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE privatedir SPACE EQUALS_SIGN SPACE cachedir NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE privatedir SPACE EQUALS_SIGN SPACE cachedir NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fixinginvalidsyntaxofupdatingversioninfopy', 2, 2, 17, 'remote LOW_LINE origin SPACE EQUALS_SIGN SPACE git COMMERCIAL_AT github FULL_STOP com COLON samdmarshall SOLIDUS pyconfig FULL_STOP git NEWLINE commit LOW_LINE hash SPACE EQUALS_SIGN SPACE DIGIT_SEVEN DIGIT_ZERO DIGIT_FOUR e DIGIT_TWO ad NEWLINE remote LOW_LINE origin SPACE EQUALS_SIGN SPACE APOSTROPHE git COMMERCIAL_AT github FULL_STOP com COLON samdmarshall SOLIDUS pyconfig FULL_STOP git APOSTROPHE NEWLINE commit LOW_LINE hash SPACE EQUALS_SIGN SPACE APOSTROPHE e DIGIT_EIGHT DIGIT_EIGHT DIGIT_FIVE c DIGIT_THREE DIGIT_SIX APOSTROPHE', 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'typo', 1, 1, 2, ' SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP LOW_LINE webservicePrefix SPACE EQUALS_SIGN SPACE earl FULL_STOP createWebServicePrefix LEFT_PARENTHESIS RIGHT_PARENTHESIS LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE self FULL_STOP LOW_LINE webservicePrefix SPACE EQUALS_SIGN SPACE earl FULL_STOP createWebServicePrefix LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'a', 1, 1, 1, ' TAB return SPACE JsonResponse LEFT_PARENTHESIS request FULL_STOP POST COMMA SPACE safe EQUALS_SIGN False RIGHT_PARENTHESIS SLASH_R NEWLINE TAB TAB return SPACE JsonResponse LEFT_PARENTHESIS request FULL_STOP POST COMMA SPACE safe EQUALS_SIGN False RIGHT_PARENTHESIS SLASH_R NEWLINE', 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'removalofindentationbug', 1, 1, 2, 'app FULL_STOP run LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE TAB app FULL_STOP run LEFT_PARENTHESIS RIGHT_PARENTHESIS', 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'UpdateCandidatePairGeneratorpy', 1, 1, 4, ' SPACE SPACE SPACE SPACE return SPACE DIGIT_ZERO NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE DIGIT_ZERO NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Italianlangdependency', 1, 1, 4, ' SPACE SPACE SPACE SPACE if SPACE getattr LEFT_PARENTHESIS self COMMA SPACE APOSTROPHE skip LOW_LINE words APOSTROPHE COMMA SPACE None RIGHT_PARENTHESIS SPACE is SPACE None COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE getattr LEFT_PARENTHESIS self COMMA SPACE APOSTROPHE skip LOW_LINE words APOSTROPHE COMMA SPACE None RIGHT_PARENTHESIS SPACE is SPACE None COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixtypoinvarnameandprintexceptioninstderr', 4, 2, 95, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE faield LOW_LINE to LOW_LINE process FULL_STOP append LEFT_PARENTHESIS output LOW_LINE file RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE failed LOW_LINE to LOW_LINE process FULL_STOP append LEFT_PARENTHESIS output LOW_LINE file RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE e SPACE EQUALS_SIGN SPACE sys FULL_STOP exc LOW_LINE info LEFT_PARENTHESIS RIGHT_PARENTHESIS LEFT_SQUARE_BRACKET DIGIT_ZERO RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print LEFT_PARENTHESIS QUOTATION_MARK PERCENT_SIGN s QUOTATION_MARK SPACE PERCENT_SIGN SPACE e COMMA SPACE file EQUALS_SIGN sys FULL_STOP stderr RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE for SPACE file SPACE in SPACE faield LOW_LINE to LOW_LINE process COLON NEWLINE SPACE SPACE SPACE SPACE for SPACE file SPACE in SPACE failed LOW_LINE to LOW_LINE process COLON NEWLINE', 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, yes
'update', 1, 1, 1, ' TAB TAB TAB TAB yes FULL_STOP append LEFT_PARENTHESIS float LEFT_PARENTHESIS hamming LOW_LINE df LEFT_SQUARE_BRACKET alpha RIGHT_SQUARE_BRACKET LEFT_SQUARE_BRACKET beta RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE TAB TAB TAB TAB yes FULL_STOP append LEFT_PARENTHESIS float LEFT_PARENTHESIS hamming LOW_LINE df LEFT_SQUARE_BRACKET alpha RIGHT_SQUARE_BRACKET LEFT_SQUARE_BRACKET beta RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fixindentationproblem', 1, 1, 9, ' TAB from SPACE FULL_STOP SPACE index SPACE import SPACE create LOW_LINE index LOW_LINE file NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE from SPACE FULL_STOP SPACE index SPACE import SPACE create LOW_LINE index LOW_LINE file NEWLINE', 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'updatemainpyiftypexxxistypeinsteadofiftypexxxistype', 1, 1, 4, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE elif SPACE type LEFT_PARENTHESIS testcases LOW_LINE to LOW_LINE be LOW_LINE executed RIGHT_PARENTHESIS SPACE is SPACE QUOTATION_MARK Type QUOTATION_MARK SPACE and SPACE issub LEFT_PARENTHESIS testcases LOW_LINE to LOW_LINE be LOW_LINE executed COMMA SPACE LEFT_PARENTHESIS FrontendTestCase COMMA SPACE BackendTestCase RIGHT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE elif SPACE type LEFT_PARENTHESIS testcases LOW_LINE to LOW_LINE be LOW_LINE executed RIGHT_PARENTHESIS SPACE is SPACE type SPACE and SPACE issub LEFT_PARENTHESIS testcases LOW_LINE to LOW_LINE be LOW_LINE executed COMMA SPACE LEFT_PARENTHESIS FrontendTestCase COMMA SPACE BackendTestCase RIGHT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, yes
'bugfix', 1, 1, 9, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE not SPACE os FULL_STOP path FULL_STOP isfile LEFT_PARENTHESIS args FULL_STOP config RIGHT_PARENTHESIS SPACE AMPERSAND AMPERSAND SPACE not SPACE args FULL_STOP hadoop COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE LEFT_PARENTHESIS not SPACE os FULL_STOP path FULL_STOP isfile LEFT_PARENTHESIS args FULL_STOP config RIGHT_PARENTHESIS RIGHT_PARENTHESIS SPACE and SPACE LEFT_PARENTHESIS not SPACE args FULL_STOP hadoop RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, yes
'correctedsecondssinceepochbug', 1, 3, 60, 'epoch SPACE EQUALS_SIGN SPACE datetime FULL_STOP datetime FULL_STOP fromtimestamp LEFT_PARENTHESIS DIGIT_ZERO RIGHT_PARENTHESIS SLASH_R NEWLINE checkTime SPACE EQUALS_SIGN SPACE int LEFT_PARENTHESIS LEFT_PARENTHESIS midnight SPACE HYPHEN-MINUS SPACE epoch RIGHT_PARENTHESIS FULL_STOP total LOW_LINE seconds LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS SLASH_R NEWLINE checkTime SPACE EQUALS_SIGN SPACE int LEFT_PARENTHESIS time FULL_STOP mktime LEFT_PARENTHESIS midnight FULL_STOP timetuple LEFT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS RIGHT_PARENTHESIS SLASH_R NEWLINE del SPACE epoch SLASH_R NEWLINE', 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, yes
'passinto', 1, 1, 1, 'if SPACE LEFT_PARENTHESIS s SPACE EQUALS_SIGN EQUALS_SIGN SPACE s DIGIT_TWO RIGHT_PARENTHESIS COLON NEWLINE if SPACE LEFT_PARENTHESIS s SPACE EQUALS_SIGN EQUALS_SIGN SPACE s RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'fixceleryschedulersceleryschedules', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE celery FULL_STOP schedulers FULL_STOP schedstate LEFT_PARENTHESIS is LOW_LINE due EQUALS_SIGN False COMMA SPACE next EQUALS_SIGN due LEFT_SQUARE_BRACKET DIGIT_ONE RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE return SPACE celery FULL_STOP schedules FULL_STOP schedstate LEFT_PARENTHESIS is LOW_LINE due EQUALS_SIGN False COMMA SPACE next EQUALS_SIGN due LEFT_SQUARE_BRACKET DIGIT_ONE RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'fixsetuppy', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE default EQUALS_SIGN bigchaindb FULL_STOP consensus COLON BaseConsensusRules APOSTROPHE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE APOSTROPHE default EQUALS_SIGN bigchaindb FULL_STOP consensus COLON BaseConsensusRules APOSTROPHE COMMA NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'typo', 1, 1, 1, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE data LEFT_SQUARE_BRACKET QUOTATION_MARK content QUOTATION_MARK RIGHT_SQUARE_BRACKET LEFT_SQUARE_BRACKET QUOTATION_MARK text QUOTATION_MARK RIGHT_SQUARE_BRACKET SPACE EQUALS_SIGN SPACE received LOW_LINE txt NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE data LEFT_SQUARE_BRACKET QUOTATION_MARK content QUOTATION_MARK RIGHT_SQUARE_BRACKET LEFT_SQUARE_BRACKET QUOTATION_MARK text QUOTATION_MARK RIGHT_SQUARE_BRACKET SPACE EQUALS_SIGN SPACE received LOW_LINE text NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
'update', 1, 1, 1, ' TAB TAB TAB if SPACE alpha SPACE in SPACE flipped LOW_LINE exlus COLON COLON NEWLINE TAB TAB TAB if SPACE alpha SPACE in SPACE flipped LOW_LINE exlus COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'update', 1, 1, 1, ' TAB TAB TAB TAB if SPACE beta SPACE in SPACE flipped LOW_LINE exlus LEFT_SQUARE_BRACKET alpha RIGHT_SQUARE_BRACKET NEWLINE TAB TAB TAB TAB if SPACE beta SPACE in SPACE flipped LOW_LINE exlus LEFT_SQUARE_BRACKET alpha RIGHT_SQUARE_BRACKET COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixbrokenpasswordprompt', 1, 1, 10, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE password SPACE EQUALS_SIGN SPACE getpass FULL_STOP getpass LEFT_PARENTHESIS prompt EQUALS_SIGN APOSTROPHE Password COLON SPACE APOSTROPHE SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS args FULL_STOP host COMMA args FULL_STOP user RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE password SPACE EQUALS_SIGN SPACE getpass FULL_STOP getpass LEFT_PARENTHESIS prompt EQUALS_SIGN APOSTROPHE Password SPACE for SPACE PERCENT_SIGN s COMMERCIAL_AT PERCENT_SIGN s COLON SPACE APOSTROPHE SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS args FULL_STOP user COMMA args FULL_STOP host RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, yes
'Fixtypoinpipconnect', 1, 1, 1, ' TAB if SPACE raw LOW_LINE input LEFT_PARENTHESIS QUOTATION_MARK Should SPACE I SPACE save SPACE this SPACE for SPACE next SPACE time QUESTION_MARK SPACE LEFT_PARENTHESIS y SOLIDUS N RIGHT_PARENTHESIS SPACE GREATER-THAN_SIGN SPACE QUOTATION_MARK RIGHT_PARENTHESIS FULL_STOP lower LEFT_PARENTHESIS RIGHT_PARENTHESIS FULL_STOP startwith LEFT_PARENTHESIS APOSTROPHE y APOSTROPHE RIGHT_PARENTHESIS COLON NEWLINE TAB if SPACE raw LOW_LINE input LEFT_PARENTHESIS QUOTATION_MARK Should SPACE I SPACE save SPACE this SPACE for SPACE next SPACE time QUESTION_MARK SPACE LEFT_PARENTHESIS y SOLIDUS N RIGHT_PARENTHESIS SPACE GREATER-THAN_SIGN SPACE QUOTATION_MARK RIGHT_PARENTHESIS FULL_STOP lower LEFT_PARENTHESIS RIGHT_PARENTHESIS FULL_STOP startswith LEFT_PARENTHESIS APOSTROPHE y APOSTROPHE RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, yes
